content,date,dianzan,director,name,region,star,type,user_id
動畫片劇本蠻紮實的，看起來不悶，就是笑點太少,2018-06-08,1,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",蕭史

哈哈哈 好看 好搞笑,2018-07-26,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",按一次将退出

花生的反转挺有趣的...以及腐国人民城会玩儿【狗头】,2018-07-20,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",沉迷masa的金酱

看完啦，还是挺可爱的嘛，很适合带着孩子去看,2018-07-22,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",清风雨

不知是我口味独特 还是大佬们手比较松 的确不怎么样 ,2018-07-23,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar20 rating,"喜剧,动画,冒险",妮子

可爱！！！,2018-07-23,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar50 rating,"喜剧,动画,冒险",江湖与仁心

很简单的情节，合家欢的剧情，搞笑的内容，适合做娃的电影院观影初体验！事实也证明非常棒！,2018-07-22,0,约翰·斯蒂文森,淘气大侦探,"英国, 美国",allstar40 rating,"喜剧,动画,冒险",毛毛是小瘦子

适合小盆友看的温情喜剧。,2018-07-24,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar30 rating,"喜剧,动画,奇幻,冒险",黑豆豆浆

该片最大亮点并不在于萌宠们拥有多少奇妙好玩的技能，而是一盒神秘的动物饼干！,2018-07-24,1,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar20 rating,"喜剧,动画,奇幻,冒险",豆霸鑫哥

看的时候很累  看完更累  其实还行吧  ,2018-07-25,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar20 rating,"喜剧,动画,奇幻,冒险",LI大大娜

还不错吧，想想大胆，挺好玩,2018-07-25,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",三七

最多两颗半 不能再多了 开始还以为是原声版 后来开场才发现是配音版 前半段一度想睡觉 不过座位实在不舒服...,2018-07-22,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar30 rating,"喜剧,动画,奇幻,冒险",ritzpolo

这两星冲着我们公司是出品方之一。,2018-07-21,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar20 rating,"喜剧,动画,奇幻,冒险",松.

太难看了。。。剧情幼稚程度让我有点怀疑这是国产动画。。。,2018-07-22,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar10 rating,"喜剧,动画,奇幻,冒险",summer妈

一般般。前面过于冗长。吃饼干变动物后才有一点点看头,2018-07-21,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",nut1000

比较俗套的故事，缺乏新意，没有点睛之笔，一出只给孩子欣赏的闹剧,2018-07-20,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar20 rating,"喜剧,动画,奇幻,冒险",云吞使者

在北京看的首映式。片子不长，笑点挺多，画面是迪士尼式的，色彩足够精致了。,2018-07-17,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar50 rating,"喜剧,动画,奇幻,冒险",张妍文

非常轻松搞笑的电影，神奇饼干的设定很新颖，太喜欢小猴子一家了，勇敢、乐观、幽默、有爱，很好看！,2018-07-25,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",月影

国语的翻译倒是充满惊喜,2018-07-24,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar30 rating,"喜剧,动画,奇幻,冒险",woody

本来最近各种丧，看了桃姐的推荐想通过这部片子治愈一下，但是看完之后更丧。我几乎没有电影院看表（smart phone）的习惯，但是这次看了。中国人喜欢在名字上做文章，什么女巫艾丝美拉达，什么恶魔。想退场。也是制作方向不明确，故事也有一些成人激情向的东西，吻戏太多。小孩子看爽就行，而我，一边是别人的女儿，一边是别人的女人，注孤生。中西结合的班底也是让我很诧异，如果没有最后的结尾我可能就真的只给一星。最后一星半。中国杂技团好像也没咋用的上。,2018-07-21,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar10 rating,"喜剧,动画,奇幻,冒险",大白菜.

男主机智的变成了章鱼,2018-07-22,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",杨文韬

中规中矩的动画片，故事比较简单，形象还算比较讨喜,2018-07-24,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",软饼干

电影真的萌翻人心了，尤其是小反派最后成功圈粉“马里奥可以等”太可爱了太可爱了太可爱了，重要的事情要说三遍,2018-07-23,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",温凉如丝却灼身

故事本能讲的更好 结果又不像给大人看的 也不像给孩子看到 ,2018-07-22,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar20 rating,"喜剧,动画,奇幻,冒险",Ternence

制作是纯国外团队，画面品质相当过关，剧情比较简单，适合爸爸妈妈暑期带着小朋友一起去看。,2018-07-21,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",Shirley

还行吧，是小朋友喜欢的动画片类型！,2018-07-24,0,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar40 rating,"喜剧,动画,奇幻,冒险",冰焰樱

那些打一星的你们真看了吗？我觉得周末挺适合带着孩子看的。不理解你们这些恶意刷的心理，五星可能给的高了，但就想跟一星的对着干。,2018-07-21,1,托尼·班克罗夫特,神奇马戏团之动物饼干,"美国, 西班牙, 中国大陆, 韩国, 香港",allstar50 rating,"喜剧,动画,奇幻,冒险",白昼伏焰

中规中矩，商业标准制作，恐高症不友好了，,2018-07-21,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",王蛋清

各方面平平的好莱坞流水线上作品，剧情一言难尽，逻辑思维和角色智商都不在线，只为了让强森以身犯险，凭空扭捏出来的低级犯罪行动，所以故事单薄，人物脸谱化，叙事经不起推敲，为了爆米花而爆米花，对比强森前作《狂暴巨兽》《末日崩塌》，本片场面简直不值一提，只有一两场高空营救的戏，吃死了大部分的惧高患者，然而过后想想这种简单的棚拍镜头，也没有什么值得可炫耀，只能说中规中矩的动作商业片，看后就会忘记的那种，不过香港大楼的内置配备还是很未来很科幻，一定要看的话切记选择高亮的IMAX，普通3D不如不看。,2018-07-20,2,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",张咏轩Wayne

从票房角度看，中国应该是强森的第一故乡。,2018-07-23,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",钝刀

老美不用拍别的超级英雄了，造神造强森就行了。且不说逻辑漏洞和强行推进，对观众的火灾防护知识普及不太友好，着火了为什么往上跑？三瓶饮料和百度的植入呵呵呵,2018-07-21,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar10 rating,"动作,惊悚,冒险",施舍翅膀

全程卧槽 恐高症的地狱,2018-07-25,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",Azure

短发版的昆凌和杨丞琳也太像了吧～！,2018-07-25,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",寒尽

参加的是豆瓣提前点映专场，看的一惊一乍紧张万分，可能是最近憋屈和不懂的片子看的有点郁闷，所以看完这个觉得好爽啊！没废话，情节紧凑，特效到位！杜比影院的音效真的是吓死个人的好~~,2018-07-19,3,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",小川叔

巨石强森又一部动作片，非常合格的爆米花电影，虽然故事发生在香港，但这估计是为了讨好中国观众吧，背景放在哪里都可以，香港警察就是打酱油的角色，发生这么大的事件我大天朝竟然没有任何作为？个人英雄主义的电影，但看着就是爽，特效好，剧情还看得过去，只要不那么较真，其实还是挺好看的啊，这是大光头拍的第几部灾难片了？,2018-07-23,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",呼延凯旋

好看，惊心动魄,2018-07-20,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar40 rating,"动作,惊悚,冒险",随遇而安

很标准的爆米花娱乐套餐，节奏稍赶，共情度做得有点浮皮潦草。内芙好久不见，居然她都没有尖叫。你们小强哥已经不满足于身体健全地拯救世界了… 今年年终总结不出意外的话看他的片数最多吧…,2018-07-25,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",Aboo

昆凌演的杀手 需要一直都是愤怒的表情吗？真的很倔强呢,2018-07-21,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",dizzy

看来是动作大片。,2018-07-20,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",呵呵哒

节奏非常紧凑的无脑向爆米花大片，有两三场高空作业戏真是要把恐高症患者逼出冷汗的节奏，其余的枪战和打斗戏就很乏善可陈了，还好文戏不多所以也毫无拖泥带水之感，如果不介意物理定律逻辑问题和不带脑子观看似乎也能很爽快地享受，此外这种超能战士般的动作英雄类角色怕是只有光头强才能胜任哦。（58）,2018-07-20,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",yihan1010

硬汉爆米花片 🇨🇳摩天大楼理想国 完美的消防系统——此处严重引发职业病 想起看过上海现在最高那栋楼的图纸 也是有几组类似的涡轮发电系统 分段供电 片中这楼更niubility的地方在于 都烧成那样了还不断电。。人在那样的烟雾弥漫中（空中花园大烟囱）还不窒息 还能跑酷 以及楼板真的不会被烤得很烫么。。reboot的灭火系统是有管网的气灭么。。 之前烧了辣么久居然也没把充着灭火气体的管道烤爆。。最后再吐槽下•男主玩蜘蛛人时在幕墙上找的两处固定点 是航空障碍灯🌚 噢对。。还有恐高症患者请避让,2018-07-18,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",scarllet

看到一半睡着了,2018-07-21,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",tabemono

吃瓜群众表示很嗨森,2018-07-26,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",水色姬

放在今年暑期档真是炮灰啊,2018-07-22,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar20 rating,"动作,惊悚,冒险",任性

基本都是套路，全看强森。,2018-07-23,0,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险", jxw611

其实可以换个名儿 ——“火烧赵家楼”，看得时候挺紧张，回头想想全是bug。在香港怎么会去用百度呀，飞虎队早就可以用直升机登楼了，这么牛逼的消防系统居然只用小平板就能重启...还有昆凌，你被狠踹一脚杰伦不心疼吗？,2018-07-20,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",Luc

为什么女人打架总是硬汉片的最精彩部分,2018-07-12,1,罗森·马歇尔·瑟伯,摩天营救,美国,allstar30 rating,"动作,惊悚,冒险",维雪魂

看到评论，真的无话可以说，也许你们根本不懂东北的幽默。至少我在影院看到的是大家很欢乐,2018-06-21,6,小沈阳,猛虫过江,中国大陆,allstar50 rating,"喜剧,动作",a辛旭东

原谅我笑不出来 ,2018-06-17,4,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",虞呐呐呐

拍得这么难看也是厉害！,2018-06-16,7,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",lihong0527

真是浪费了女主的美,2018-07-20,0,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",海德

好好提高演技，瞎做什么导演,2018-06-22,2,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",沙漠中的西蒙

还是好好的演小品，当导演就算了。,2018-06-16,4,小沈阳,猛虫过江,中国大陆,allstar20 rating,"喜剧,动作",月儿弯弯

还好了,2018-07-27,0,小沈阳,猛虫过江,中国大陆,allstar30 rating,"喜剧,动作",AaronZ

坚持看了半小时，还是弃了,2018-07-19,0,小沈阳,猛虫过江,中国大陆,allstar20 rating,"喜剧,动作",ursob

我们都欠小沈阳一个差评,2018-06-16,11,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",melody

大潘欠小沈阳多钱？😶,2018-07-18,0,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",莫末、

故事是流水线的，但是拍得很普通，可惜了。,2018-07-18,0,小沈阳,猛虫过江,中国大陆,allstar20 rating,"喜剧,动作",酱爆

小沈阳第一部执导的电影就有这样的悟性真的要认可的。,2018-07-21,0,小沈阳,猛虫过江,中国大陆,allstar40 rating,"喜剧,动作",清溪

又低俗又狗血，其实我很爱看喜剧电影，但是喜剧真的不等于低俗啊,2018-07-03,2,小沈阳,猛虫过江,中国大陆,allstar10 rating,"喜剧,动作",夏染

各方面都有点烂俗了，不过能看,2018-07-20,0,小沈阳,猛虫过江,中国大陆,allstar20 rating,"喜剧,动作",朝阳川生

拍电影努力与不努力我们不难分辨，导演和演员有没有水平就更容易看出来。你可以说请别践踏任何人的努力，但选择宽容和原谅烂片是你的权利，反对与抵制烂片就不能是我的权利么。,2018-06-30,3,小沈阳,猛虫过江,中国大陆,,"喜剧,动作",子逍
